image_path,split,filename,timestamp,clarity_score,turbidity_score,unscoreable_reason,dcp_raw,tenengrad_raw,blue_dom_raw,uicm_raw,dcp_score,tenengrad_score,blue_dom_score,uicm_score,image_w,image_h
data\train\images\20230929-060801-IPC608_8B64_165.jpg,train,20230929-060801-IPC608_8B64_165.jpg,20230929-060801,31.74,68.26,,37.159,244.294,1.6334,0.00605,74.28,97.42,0.0,93.26,1920,1080
data\train\images\20230929-065501-IPC608_8B64_165.jpg,train,20230929-065501-IPC608_8B64_165.jpg,20230929-065501,32.82,67.18,,38.28,333.187,1.5648,0.00972,78.08,95.93,0.0,71.65,1920,1080
data\train\images\20230929-070401-IPC608_8B64_165.jpg,train,20230929-070401-IPC608_8B64_165.jpg,20230929-070401,32.73,67.27,,37.899,282.186,1.5779,0.00911,76.79,96.78,0.0,75.22,1920,1080
data\train\images\20230929-082101-IPC608_8B64_165.jpg,train,20230929-082101-IPC608_8B64_165.jpg,20230929-082101,24.04,75.96,,42.911,389.276,1.4336,0.01027,93.78,94.99,15.55,68.4,1920,1080
data\train\images\20230929-082201-IPC608_8B64_165.jpg,train,20230929-082201-IPC608_8B64_165.jpg,20230929-082201,23.24,76.76,,43.186,364.493,1.435,0.00969,94.71,95.41,15.36,71.81,1920,1080
data\train\images\20230929-082601-IPC608_8B64_165.jpg,train,20230929-082601-IPC608_8B64_165.jpg,20230929-082601,23.79,76.21,,42.492,245.136,1.4642,0.00873,92.36,97.4,11.5,77.49,1920,1080
data\train\images\20230929-083301-IPC608_8B64_165.jpg,train,20230929-083301-IPC608_8B64_165.jpg,20230929-083301,26.04,73.96,,40.642,131.396,1.5188,0.0068,86.09,99.3,4.27,88.84,1920,1080
data\train\images\20230929-095501-IPC608_8B64_165.jpg,train,20230929-095501-IPC608_8B64_165.jpg,20230929-095501,20.85,79.15,,44.504,411.193,1.3962,0.01001,99.18,94.63,20.49,69.94,1920,1080
data\train\images\20230929-100901-IPC608_8B64_165.jpg,train,20230929-100901-IPC608_8B64_165.jpg,20230929-100901,23.95,76.05,,42.985,455.4,1.4204,0.01032,94.03,93.89,17.29,68.15,1920,1080
data\train\images\20230929-101301-IPC608_8B64_165.jpg,train,20230929-101301-IPC608_8B64_165.jpg,20230929-101301,24.45,75.55,,42.88,483.244,1.4195,0.01073,93.68,93.42,17.42,65.69,1920,1080
data\train\images\20230929-101901-IPC608_8B64_165.jpg,train,20230929-101901-IPC608_8B64_165.jpg,20230929-101901,23.89,76.11,,43.302,572.329,1.3979,0.01097,95.11,91.93,20.28,64.31,1920,1080
data\train\images\20230929-102401-IPC608_8B64_165.jpg,train,20230929-102401-IPC608_8B64_165.jpg,20230929-102401,22.84,77.16,,43.69,571.717,1.3965,0.01015,96.42,91.94,20.46,69.14,1920,1080
data\train\images\20230929-104901-IPC608_8B64_165.jpg,train,20230929-104901-IPC608_8B64_165.jpg,20230929-104901,24.18,75.82,,42.533,436.709,1.4147,0.01009,92.5,94.2,18.05,69.48,1920,1080
data\train\images\20230929-113901-IPC608_8B64_165.jpg,train,20230929-113901-IPC608_8B64_165.jpg,20230929-113901,31.42,68.58,,37.372,274.346,1.4725,0.00928,75.0,96.91,10.4,74.25,1920,1080
data\train\images\20230929-114101-IPC608_8B64_165.jpg,train,20230929-114101-IPC608_8B64_165.jpg,20230929-114101,27.88,72.12,,40.081,749.801,1.3709,0.01002,84.19,88.97,23.85,69.87,1920,1080
data\train\images\20230929-123801-IPC608_8B64_165.jpg,train,20230929-123801-IPC608_8B64_165.jpg,20230929-123801,31.52,68.48,,37.036,277.434,1.4705,0.00873,73.86,96.86,10.66,77.47,1920,1080
data\train\images\20230929-134201-IPC608_8B64_165.jpg,train,20230929-134201-IPC608_8B64_165.jpg,20230929-134201,30.84,69.16,,36.875,110.685,1.5065,0.00701,73.31,99.65,5.9,87.57,1920,1080
data\train\images\20230929-134401-IPC608_8B64_165.jpg,train,20230929-134401-IPC608_8B64_165.jpg,20230929-134401,33.88,66.12,,35.876,412.655,1.5158,0.00688,69.93,94.6,4.67,88.34,1920,1080
data\train\images\20230930-090601-IPC608_8B64_165.jpg,train,20230930-090601-IPC608_8B64_165.jpg,20230930-090601,35.48,64.52,,37.293,977.095,1.4419,0.01139,74.73,85.17,14.45,61.83,1920,1080
data\train\images\20230930-090701-IPC608_8B64_165.jpg,train,20230930-090701-IPC608_8B64_165.jpg,20230930-090701,29.31,70.69,,39.155,374.17,1.4403,0.0104,81.05,95.25,14.67,67.63,1920,1080
data\train\images\20230930-090901-IPC608_8B64_165.jpg,train,20230930-090901-IPC608_8B64_165.jpg,20230930-090901,28.69,71.31,,39.436,328.371,1.4555,0.0097,82.0,96.01,12.65,71.79,1920,1080
data\train\images\20230930-091001-IPC608_8B64_165.jpg,train,20230930-091001-IPC608_8B64_165.jpg,20230930-091001,29.8,70.2,,38.788,360.529,1.4524,0.00996,79.8,95.47,13.07,70.24,1920,1080
data\train\images\20230930-102701-IPC608_8B64_165.jpg,train,20230930-102701-IPC608_8B64_165.jpg,20230930-102701,28.48,71.52,,39.207,448.039,1.4112,0.0098,81.22,94.01,18.52,71.2,1920,1080
data\train\images\20230930-103701-IPC608_8B64_165.jpg,train,20230930-103701-IPC608_8B64_165.jpg,20230930-103701,27.85,72.15,,39.187,356.734,1.4005,0.00993,81.15,95.54,19.93,70.43,1920,1080
data\train\images\20230930-123001-IPC608_8B64_165.jpg,train,20230930-123001-IPC608_8B64_165.jpg,20230930-123001,23.97,76.03,,39.906,84.528,1.4323,0.00583,83.59,100.0,15.73,94.52,1920,1080
data\train\images\20230930-154101-IPC608_8B64_165.jpg,train,20230930-154101-IPC608_8B64_165.jpg,20230930-154101,34.09,65.91,,35.927,146.881,1.5772,0.00803,70.1,99.04,0.0,81.6,1920,1080
data\train\images\20230930-160601-IPC608_8B64_165.jpg,train,20230930-160601-IPC608_8B64_165.jpg,20230930-160601,37.79,62.21,,33.718,293.847,1.6643,0.00798,62.61,96.59,0.0,81.86,1920,1080
data\train\images\20230930-161101-IPC608_8B64_165.jpg,train,20230930-161101-IPC608_8B64_165.jpg,20230930-161101,37.47,62.53,,33.493,114.977,1.6817,0.00844,61.85,99.58,0.0,79.15,1920,1080
data\train\images\20230930-170601-IPC608_8B64_165.jpg,train,20230930-170601-IPC608_8B64_165.jpg,20230930-170601,40.28,59.72,,32.506,304.697,1.7091,0.00933,58.5,96.41,0.0,73.92,1920,1080
data\train\images\20230930-170701-IPC608_8B64_165.jpg,train,20230930-170701-IPC608_8B64_165.jpg,20230930-170701,38.21,61.79,,33.56,243.578,1.6951,0.00875,62.08,97.43,0.0,77.33,1920,1080
data\train\images\20230930-171001-IPC608_8B64_165.jpg,train,20230930-171001-IPC608_8B64_165.jpg,20230930-171001,37.5,62.5,,33.79,195.985,1.6961,0.00848,62.85,98.22,0.0,78.97,1920,1080
data\train\images\20231001-060901-IPC608_8B64_165.jpg,train,20231001-060901-IPC608_8B64_165.jpg,20231001-060901,34.64,65.36,,35.862,320.582,1.6214,0.00733,69.88,96.14,0.0,85.69,1920,1080
data\train\images\20231001-062101-IPC608_8B64_165.jpg,train,20231001-062101-IPC608_8B64_165.jpg,20231001-062101,36.64,63.36,,34.478,279.384,1.677,0.0079,65.19,96.83,0.0,82.37,1920,1080
data\train\images\20231001-063901-IPC608_8B64_165.jpg,train,20231001-063901-IPC608_8B64_165.jpg,20231001-063901,37.41,62.59,,35.542,552.12,1.5872,0.00933,68.79,92.27,0.0,73.92,1920,1080
data\train\images\20231001-064701-IPC608_8B64_165.jpg,train,20231001-064701-IPC608_8B64_165.jpg,20231001-064701,38.63,61.37,,34.787,422.349,1.5897,0.01078,66.24,94.44,0.0,65.39,1920,1080
data\train\images\20231001-064801-IPC608_8B64_165.jpg,train,20231001-064801-IPC608_8B64_165.jpg,20231001-064801,41.6,58.4,,33.678,696.367,1.6043,0.01093,62.47,89.86,0.0,64.53,1920,1080
data\train\images\20231001-075701-IPC608_8B64_165.jpg,train,20231001-075701-IPC608_8B64_165.jpg,20231001-075701,30.3,69.7,,38.395,192.729,1.5439,0.00723,78.47,98.28,0.96,86.32,1920,1080
data\train\images\20231001-082801-IPC608_8B64_165.jpg,train,20231001-082801-IPC608_8B64_165.jpg,20231001-082801,38.79,61.21,,36.379,1062.01,1.4414,0.0142,71.63,83.75,14.52,45.31,1920,1080
data\train\images\20231001-083001-IPC608_8B64_165.jpg,train,20231001-083001-IPC608_8B64_165.jpg,20231001-083001,36.21,63.79,,37.207,829.942,1.4454,0.01353,74.44,87.63,13.99,49.24,1920,1080
data\train\images\20231001-083201-IPC608_8B64_165.jpg,train,20231001-083201-IPC608_8B64_165.jpg,20231001-083201,38.78,61.22,,36.113,936.403,1.4571,0.01394,70.73,85.85,12.44,46.81,1920,1080
data\train\images\20231001-090001-IPC608_8B64_165.jpg,train,20231001-090001-IPC608_8B64_165.jpg,20231001-090001,40.98,59.02,,35.897,1427.955,1.4154,0.01487,70.0,77.63,17.96,41.36,1920,1080
data\train\images\20231001-092701-IPC608_8B64_165.jpg,train,20231001-092701-IPC608_8B64_165.jpg,20231001-092701,38.99,61.01,,36.77,1409.181,1.3954,0.01457,72.96,77.95,20.61,43.14,1920,1080
data\train\images\20231001-095901-IPC608_8B64_165.jpg,train,20231001-095901-IPC608_8B64_165.jpg,20231001-095901,44.5,55.5,,28.65,877.238,1.3529,0.01165,45.43,86.84,26.23,60.29,1920,1080
data\train\images\20231001-100701-IPC608_8B64_165.jpg,train,20231001-100701-IPC608_8B64_165.jpg,20231001-100701,25.26,74.74,,42.476,833.509,1.3493,0.01136,92.31,87.57,26.71,62.01,1920,1080
data\train\images\20231001-102001-IPC608_8B64_165.jpg,train,20231001-102001-IPC608_8B64_165.jpg,20231001-102001,34.81,65.19,,37.066,767.908,1.4139,0.01276,73.96,88.66,18.15,53.79,1920,1080
data\train\images\20231001-102501-IPC608_8B64_165.jpg,train,20231001-102501-IPC608_8B64_165.jpg,20231001-102501,32.43,67.57,,37.858,641.276,1.4084,0.01186,76.65,90.78,18.88,59.04,1920,1080
data\train\images\20231001-104101-IPC608_8B64_165.jpg,train,20231001-104101-IPC608_8B64_165.jpg,20231001-104101,27.23,72.77,,40.41,566.558,1.3946,0.01017,85.3,92.03,20.71,68.97,1920,1080
data\train\images\20231001-104501-IPC608_8B64_165.jpg,train,20231001-104501-IPC608_8B64_165.jpg,20231001-104501,27.33,72.67,,40.8,558.478,1.4151,0.0104,86.62,92.17,18.0,67.67,1920,1080
data\train\images\20231001-104901-IPC608_8B64_165.jpg,train,20231001-104901-IPC608_8B64_165.jpg,20231001-104901,32.55,67.45,,37.406,518.881,1.4216,0.01149,75.11,92.83,17.13,61.26,1920,1080
data\train\images\20231001-110001-IPC608_8B64_165.jpg,train,20231001-110001-IPC608_8B64_165.jpg,20231001-110001,30.54,69.46,,38.113,286.005,1.4511,0.01035,77.51,96.72,13.23,67.97,1920,1080
data\train\images\20231001-111501-IPC608_8B64_165.jpg,train,20231001-111501-IPC608_8B64_165.jpg,20231001-111501,27.33,72.67,,39.679,396.187,1.387,0.01044,82.82,94.88,21.71,67.41,1920,1080
data\train\images\20231001-114101-IPC608_8B64_165.jpg,train,20231001-114101-IPC608_8B64_165.jpg,20231001-114101,32.8,67.2,,36.996,481.406,1.4202,0.01134,73.72,93.45,17.33,62.13,1920,1080
data\train\images\20231001-115001-IPC608_8B64_165.jpg,train,20231001-115001-IPC608_8B64_165.jpg,20231001-115001,30.61,69.39,,37.301,133.277,1.4705,0.00902,74.76,99.27,10.67,75.74,1920,1080
data\train\images\20231001-115801-IPC608_8B64_165.jpg,train,20231001-115801-IPC608_8B64_165.jpg,20231001-115801,27.03,72.97,,39.076,141.801,1.4346,0.00858,80.78,99.13,15.41,78.37,1920,1080
data\train\images\20231001-121101-IPC608_8B64_165.jpg,train,20231001-121101-IPC608_8B64_165.jpg,20231001-121101,28.56,71.44,,38.42,169.173,1.4389,0.00924,78.55,98.67,14.85,74.5,1920,1080
data\train\images\20231001-121201-IPC608_8B64_165.jpg,train,20231001-121201-IPC608_8B64_165.jpg,20231001-121201,27.37,72.63,,38.974,128.695,1.4353,0.009,80.43,99.35,15.33,75.88,1920,1080
data\train\images\20231001-121401-IPC608_8B64_165.jpg,train,20231001-121401-IPC608_8B64_165.jpg,20231001-121401,28.34,71.66,,38.619,173.996,1.4346,0.00948,79.23,98.59,15.42,73.05,1920,1080
data\train\images\20231001-122001-IPC608_8B64_165.jpg,train,20231001-122001-IPC608_8B64_165.jpg,20231001-122001,26.06,73.94,,39.629,164.49,1.4121,0.00902,82.65,98.75,18.4,75.75,1920,1080
data\train\images\20231001-122501-IPC608_8B64_165.jpg,train,20231001-122501-IPC608_8B64_165.jpg,20231001-122501,31.58,68.42,,36.784,151.701,1.4541,0.01006,73.01,98.96,12.84,69.63,1920,1080
data\train\images\20231001-123101-IPC608_8B64_165.jpg,train,20231001-123101-IPC608_8B64_165.jpg,20231001-123101,29.11,70.89,,38.048,152.621,1.4421,0.00932,77.29,98.95,14.43,74.02,1920,1080
data\train\images\20231001-124801-IPC608_8B64_165.jpg,train,20231001-124801-IPC608_8B64_165.jpg,20231001-124801,29.12,70.88,,38.041,149.719,1.4423,0.00933,77.27,99.0,14.4,73.94,1920,1080
data\train\images\20231001-124901-IPC608_8B64_165.jpg,train,20231001-124901-IPC608_8B64_165.jpg,20231001-124901,28.19,71.81,,38.538,149.803,1.4405,0.00898,78.95,99.0,14.64,76.0,1920,1080
data\train\images\20231002-055401-IPC608_8B64_165.jpg,train,20231002-055401-IPC608_8B64_165.jpg,20231002-055401,63.87,36.13,,17.528,352.372,1.9385,0.01448,7.72,95.61,0.0,43.64,1920,1080
data\train\images\20231002-060301-IPC608_8B64_165.jpg,train,20231002-060301-IPC608_8B64_165.jpg,20231002-060301,43.95,56.05,,32.006,567.11,1.5944,0.01217,56.81,92.02,0.0,57.25,1920,1080
data\train\images\20231002-060801-IPC608_8B64_165.jpg,train,20231002-060801-IPC608_8B64_165.jpg,20231002-060801,43.48,56.52,,32.967,668.167,1.536,0.0134,60.06,90.33,2.0,50.0,1920,1080
data\train\images\20231002-063601-IPC608_8B64_165.jpg,train,20231002-063601-IPC608_8B64_165.jpg,20231002-063601,42.06,57.94,,34.408,772.834,1.4961,0.01521,64.95,88.58,7.28,39.33,1920,1080
data\train\images\20231002-064001-IPC608_8B64_165.jpg,train,20231002-064001-IPC608_8B64_165.jpg,20231002-064001,44.51,55.49,,33.742,974.636,1.5194,0.01507,62.69,85.21,4.19,40.16,1920,1080
data\train\images\20231002-064601-IPC608_8B64_165.jpg,train,20231002-064601-IPC608_8B64_165.jpg,20231002-064601,45.7,54.3,,32.736,868.507,1.5151,0.01588,59.28,86.98,4.77,35.39,1920,1080
data\train\images\20231002-065001-IPC608_8B64_165.jpg,train,20231002-065001-IPC608_8B64_165.jpg,20231002-065001,43.02,56.98,,34.179,827.755,1.5097,0.01525,64.18,87.66,5.48,39.13,1920,1080
data\train\images\20231002-065201-IPC608_8B64_165.jpg,train,20231002-065201-IPC608_8B64_165.jpg,20231002-065201,41.35,58.65,,35.242,896.744,1.4838,0.01543,67.78,86.51,8.91,38.03,1920,1080
data\train\images\20231002-065401-IPC608_8B64_165.jpg,train,20231002-065401-IPC608_8B64_165.jpg,20231002-065401,42.4,57.6,,34.774,899.22,1.4778,0.01638,66.19,86.47,9.7,32.46,1920,1080
data\train\images\20231002-070601-IPC608_8B64_165.jpg,train,20231002-070601-IPC608_8B64_165.jpg,20231002-070601,43.74,56.26,,33.72,963.907,1.4723,0.01593,62.62,85.39,10.43,35.1,1920,1080
data\train\images\20231002-070901-IPC608_8B64_165.jpg,train,20231002-070901-IPC608_8B64_165.jpg,20231002-070901,44.4,55.6,,33.727,1095.66,1.469,0.0161,62.64,83.19,10.87,34.14,1920,1080
data\train\images\20231002-073101-IPC608_8B64_165.jpg,train,20231002-073101-IPC608_8B64_165.jpg,20231002-073101,40.6,59.4,,34.65,807.892,1.4234,0.01628,65.77,88.0,16.9,33.08,1920,1080
data\train\images\20231002-084301-IPC608_8B64_165.jpg,train,20231002-084301-IPC608_8B64_165.jpg,20231002-084301,47.94,52.06,,34.161,1980.92,1.4037,0.0185,64.11,68.39,19.51,19.99,1920,1080
data\train\images\20231002-085001-C4k0193.jpg,train,20231002-085001-C4k0193.jpg,20231002-085001,65.55,34.45,,21.847,7276.474,0.8093,0.01191,22.36,0.0,98.17,58.76,2560,1440
data\train\images\20231002-085001-IPC608_8B64_165.jpg,train,20231002-085001-IPC608_8B64_165.jpg,20231002-085001,51.41,48.59,,33.432,2442.022,1.3769,0.02,61.64,60.68,23.06,11.17,1920,1080
data\train\images\20231002-085601-IPC608_8B64_165.jpg,train,20231002-085601-IPC608_8B64_165.jpg,20231002-085601,50.4,49.6,,33.633,2379.19,1.382,0.01905,62.32,61.73,22.38,16.78,1920,1080
data\train\images\20231002-090101-IPC608_8B64_165.jpg,train,20231002-090101-IPC608_8B64_165.jpg,20231002-090101,48.84,51.16,,34.444,2215.508,1.3897,0.01931,65.07,64.47,21.36,15.24,1920,1080
data\train\images\20231002-090301-IPC608_8B64_165.jpg,train,20231002-090301-IPC608_8B64_165.jpg,20231002-090301,46.69,53.31,,34.827,1950.651,1.3878,0.01889,66.37,68.9,21.62,17.68,1920,1080
data\train\images\20231002-090601-IPC608_8B64_165.jpg,train,20231002-090601-IPC608_8B64_165.jpg,20231002-090601,48.3,51.7,,33.483,1759.692,1.4244,0.01852,61.82,72.09,16.77,19.89,1920,1080
data\train\images\20231002-090701-IPC608_8B64_165.jpg,train,20231002-090701-IPC608_8B64_165.jpg,20231002-090701,46.42,53.58,,34.526,1837.97,1.3928,0.01847,65.35,70.78,20.95,20.16,1920,1080
data\train\images\20231002-091901-IPC608_8B64_165.jpg,train,20231002-091901-IPC608_8B64_165.jpg,20231002-091901,44.81,55.19,,35.695,1849.144,1.3977,0.01811,69.31,70.59,20.3,22.31,1920,1080
data\train\images\20231002-092001-IPC608_8B64_165.jpg,train,20231002-092001-IPC608_8B64_165.jpg,20231002-092001,45.13,54.87,,35.243,1752.952,1.3938,0.01862,67.78,72.2,20.81,19.32,1920,1080
data\train\images\20231002-092101-IPC608_8B64_165.jpg,train,20231002-092101-IPC608_8B64_165.jpg,20231002-092101,43.24,56.76,,35.951,1693.702,1.3752,0.01837,70.18,73.19,23.28,20.78,1920,1080
data\train\images\20231002-092501-C4k0193.jpg,train,20231002-092501-C4k0193.jpg,20231002-092501,66.74,33.26,,21.298,6838.426,0.812,0.01255,20.5,0.0,97.82,55.0,2560,1440
data\train\images\20231002-092601-IPC608_8B64_165.jpg,train,20231002-092601-IPC608_8B64_165.jpg,20231002-092601,43.41,56.59,,36.518,1998.208,1.3583,0.01813,72.1,68.1,25.52,22.17,1920,1080
data\train\images\20231002-093001-IPC608_8B64_165.jpg,train,20231002-093001-IPC608_8B64_165.jpg,20231002-093001,46.04,53.96,,34.618,1665.975,1.4247,0.01807,65.66,73.65,16.73,22.53,1920,1080
data\train\images\20231002-094001-C4k0193.jpg,train,20231002-094001-C4k0193.jpg,20231002-094001,66.82,33.18,,20.95,6018.143,0.8146,0.01224,19.32,0.91,97.47,56.85,2560,1440
data\train\images\20231002-095101-IPC608_8B64_165.jpg,train,20231002-095101-IPC608_8B64_165.jpg,20231002-095101,41.42,58.58,,36.493,1584.151,1.3841,0.01706,72.02,75.02,22.1,28.49,1920,1080
data\train\images\20231002-100801-IPC608_8B64_165.jpg,train,20231002-100801-IPC608_8B64_165.jpg,20231002-100801,39.99,60.01,,35.886,1157.949,1.3941,0.01642,69.96,82.15,20.78,32.22,1920,1080
data\train\images\20231002-101301-IPC608_8B64_165.jpg,train,20231002-101301-IPC608_8B64_165.jpg,20231002-101301,39.27,60.73,,36.232,1108.831,1.3909,0.01656,71.13,82.97,21.21,31.42,1920,1080
data\train\images\20231002-101801-IPC608_8B64_165.jpg,train,20231002-101801-IPC608_8B64_165.jpg,20231002-101801,36.28,63.72,,37.089,948.712,1.3859,0.01503,74.04,85.64,21.86,40.43,1920,1080
data\train\images\20231002-102701-IPC608_8B64_165.jpg,train,20231002-102701-IPC608_8B64_165.jpg,20231002-102701,34.51,65.49,,37.747,811.368,1.3907,0.0145,76.27,87.94,21.23,43.52,1920,1080
data\train\images\20231002-104301-IPC608_8B64_165.jpg,train,20231002-104301-IPC608_8B64_165.jpg,20231002-104301,35.71,64.29,,37.046,842.084,1.3826,0.01502,73.89,87.43,22.29,40.47,1920,1080
data\train\images\20231002-104801-IPC608_8B64_165.jpg,train,20231002-104801-IPC608_8B64_165.jpg,20231002-104801,36.93,63.07,,36.723,1010.891,1.4016,0.01406,72.8,84.6,19.78,46.12,1920,1080
data\train\images\20231002-105801-IPC608_8B64_165.jpg,train,20231002-105801-IPC608_8B64_165.jpg,20231002-105801,30.54,69.46,,39.521,771.391,1.3755,0.01287,82.29,88.61,23.24,53.12,1920,1080
data\train\images\20231002-110501-C4k0193.jpg,train,20231002-110501-C4k0193.jpg,20231002-110501,50.52,49.48,,22.603,2975.857,0.8564,0.01239,24.93,51.76,91.95,55.93,2560,1440
data\train\images\20231002-110601-IPC608_8B64_165.jpg,train,20231002-110601-IPC608_8B64_165.jpg,20231002-110601,32.75,67.25,,37.874,641.32,1.3897,0.01329,76.7,90.78,21.36,50.62,1920,1080
data\train\images\20231002-111001-C4k0193.jpg,train,20231002-111001-C4k0193.jpg,20231002-111001,50.29,49.71,,21.864,2761.802,0.839,0.0129,22.42,55.34,94.24,52.95,2560,1440
data\train\images\20231002-111001-IPC608_8B64_165.jpg,train,20231002-111001-IPC608_8B64_165.jpg,20231002-111001,32.79,67.21,,37.016,743.876,1.3542,0.0121,73.79,89.07,26.06,57.65,1920,1080
data\train\images\20231002-112501-C4k0193.jpg,train,20231002-112501-C4k0193.jpg,20231002-112501,49.56,50.44,,25.236,3317.903,0.8477,0.01431,33.85,46.04,93.1,44.65,2560,1440
data\train\images\20231002-121601-IPC608_8B64_165.jpg,train,20231002-121601-IPC608_8B64_165.jpg,20231002-121601,29.16,70.84,,38.385,854.465,1.3337,0.00907,78.44,87.22,28.78,75.45,1920,1080
data\train\images\20231002-123501-C4k0193.jpg,train,20231002-123501-C4k0193.jpg,20231002-123501,57.0,43.0,,21.451,3983.321,0.8454,0.01266,21.02,34.92,93.4,54.38,2560,1440
data\train\images\20231002-123801-IPC608_8B64_165.jpg,train,20231002-123801-IPC608_8B64_165.jpg,20231002-123801,33.28,66.72,,36.368,258.766,1.4663,0.01053,71.6,97.17,11.22,66.9,1920,1080
data\train\images\20231002-125701-IPC608_8B64_165.jpg,train,20231002-125701-IPC608_8B64_165.jpg,20231002-125701,30.91,69.09,,37.288,195.829,1.4585,0.00952,74.72,98.23,12.26,72.85,1920,1080
data\train\images\20231002-131701-IPC608_8B64_165.jpg,train,20231002-131701-IPC608_8B64_165.jpg,20231002-131701,32.24,67.76,,36.592,167.801,1.4772,0.00958,72.36,98.7,9.79,72.47,1920,1080
data\train\images\20231002-131801-IPC608_8B64_165.jpg,train,20231002-131801-IPC608_8B64_165.jpg,20231002-131801,42.67,57.33,,28.293,180.289,1.404,0.01136,44.22,98.49,19.46,62.0,1920,1080
data\train\images\20231002-133201-IPC608_8B64_165.jpg,train,20231002-133201-IPC608_8B64_165.jpg,20231002-133201,37.45,62.55,,34.375,343.517,1.4893,0.01128,64.84,95.76,8.18,62.45,1920,1080
data\train\images\20231002-134501-IPC608_8B64_165.jpg,train,20231002-134501-IPC608_8B64_165.jpg,20231002-134501,31.23,68.77,,37.423,177.777,1.4336,0.01164,75.17,98.53,15.54,60.34,1920,1080
data\train\images\20231002-141501-C4k0193.jpg,train,20231002-141501-C4k0193.jpg,20231002-141501,51.35,48.65,,21.484,2085.472,0.8789,0.01779,21.13,66.64,88.96,24.16,2560,1440
data\train\images\20231002-141501-IPC608_8B64_165.jpg,train,20231002-141501-IPC608_8B64_165.jpg,20231002-141501,35.94,64.06,,34.733,194.64,1.5342,0.00878,66.05,98.25,2.24,77.2,1920,1080
data\train\images\20231002-150901-IPC608_8B64_165.jpg,train,20231002-150901-IPC608_8B64_165.jpg,20231002-150901,36.14,63.86,,34.908,184.013,1.5673,0.00886,66.65,98.42,0.0,76.71,1920,1080
